fecha,hora,llamadas,atendidas,abandonadas,ns,tmo,fecha_dt,Temp_prom_nac,temp_p90,Lluvia_total_nac,lluvia_p90,Viento_prom_nac,viento_max,n_comunas,lluvia_fuerte_count,viento_fuerte_count,ola_calor_count,lluvia_fuerte_share,viento_fuerte_share,ola_calor_share,lluvia_sum_6h,viento_max_6h,temp_mean_6h,dow,month,is_weekend,hour_sin,hour_cos,llamadas_lag1,tmo_lag1,llamadas_lag24,tmo_lag24,llamadas_rolling_mean_3h
2024-10-22,22,5,5,0,1.0,348.0,2024-10-22,13.625641025641025,15.680000000000001,0.0,0.0,13.25128205128205,26.6,39,0,0,0,0.0,0.0,0.0,44.79999999999998,36.4,17.58931623931624,1,10,0,-0.5000000000000004,0.8660254037844384,5.0,292.0,16.0,61.0,6.666666666666667
2024-10-23,1,1,1,0,1.0,273.0,2024-10-23,11.407692307692306,13.7,3.4000000000000004,0.2,12.423076923076923,26.6,39,0,0,0,0.0,0.0,0.0,43.19999999999999,29.5,13.575213675213677,2,10,0,0.25881904510252074,0.9659258262890683,5.0,348.0,29.0,59.0,7.0
2024-10-23,7,6,6,0,1.0,249.0,2024-10-23,10.179487179487179,13.7,15.0,1.9,8.399999999999999,20.5,39,0,0,0,0.0,0.0,0.0,75.79999999999998,22.3,10.513675213675215,2,10,0,0.9659258262890683,-0.25881904510252063,1.0,273.0,19.0,76.0,3.6666666666666665
2024-10-23,8,5,5,0,1.0,311.0,2024-10-23,10.902564102564103,13.9,15.0,1.5,9.88205128205128,27.7,39,0,0,0,0.0,0.0,0.0,87.39999999999998,27.7,10.46923076923077,2,10,0,0.8660254037844387,-0.4999999999999998,6.0,249.0,18.0,49.0,4.0
2024-10-23,9,15,15,0,1.0,337.0,2024-10-23,12.215384615384615,14.5,12.0,0.9000000000000042,7.394871794871794,16.9,39,0,0,0,0.0,0.0,0.0,93.39999999999998,27.7,10.695299145299145,2,10,0,0.7071067811865476,-0.7071067811865475,5.0,311.0,2.0,173.0,4.0
2024-10-23,10,20,20,0,1.0,313.0,2024-10-23,13.530769230769232,15.840000000000002,9.6,0.7000000000000028,9.492307692307692,20.5,39,0,0,0,0.0,0.0,0.0,92.59999999999998,27.7,11.172649572649574,2,10,0,0.49999999999999994,-0.8660254037844387,15.0,337.0,10.0,52.0,8.666666666666666
2024-10-23,11,19,19,0,1.0,221.0,2024-10-23,14.387179487179488,16.6,7.4,0.5400000000000006,9.012820512820513,18.4,39,0,0,0,0.0,0.0,0.0,82.39999999999998,27.7,11.8491452991453,2,10,0,0.258819045102521,-0.9659258262890682,20.0,313.0,4.0,151.0,13.333333333333334
2024-10-23,12,14,14,0,1.0,366.0,2024-10-23,15.107692307692309,18.060000000000002,13.799999999999999,1.260000000000001,7.841025641025642,13.0,39,0,0,0,0.0,0.0,0.0,72.79999999999998,27.7,12.720512820512822,2,10,0,1.2246467991473532e-16,-1.0,19.0,221.0,1.0,496.0,18.0
2024-10-23,13,16,16,0,1.0,307.0,2024-10-23,15.833333333333334,19.580000000000002,11.200000000000001,0.9800000000000012,10.907692307692306,19.4,39,0,0,0,0.0,0.0,0.0,68.99999999999997,27.7,13.662820512820517,2,10,0,-0.2588190451025208,-0.9659258262890683,14.0,366.0,1.0,411.0,17.666666666666668
2024-10-23,14,13,13,0,1.0,233.0,2024-10-23,16.610256410256408,20.240000000000002,6.0,0.48000000000000115,12.253846153846153,21.6,39,0,0,0,0.0,0.0,0.0,59.99999999999998,21.6,14.614102564102566,2,10,0,-0.4999999999999997,-0.8660254037844388,16.0,307.0,3.0,200.0,16.333333333333332
2024-10-23,15,14,13,1,0.8333333333333333,389.0,2024-10-23,17.102564102564102,21.46,1.4000000000000001,0.12000000000000029,11.212820512820514,27.7,39,0,0,0,0.0,0.0,0.0,49.399999999999984,27.7,15.42863247863248,2,10,0,-0.7071067811865471,-0.7071067811865479,13.0,233.0,6.0,197.0,14.333333333333334
2024-10-23,16,19,19,0,1.0,274.0,2024-10-23,17.08974358974359,21.02,0.0,0.0,12.864102564102565,32.8,39,0,0,0,0.0,0.0,0.0,39.79999999999998,32.8,16.02179487179487,2,10,0,-0.8660254037844384,-0.5000000000000004,14.0,389.0,12.0,289.0,14.333333333333334
2024-10-23,17,10,10,0,1.0,334.0,2024-10-23,16.835897435897436,21.0,0.4,0.0,13.894871794871793,33.8,39,0,0,0,0.0,0.0,0.0,32.799999999999976,33.8,16.42991452991453,2,10,0,-0.9659258262890683,-0.25881904510252063,19.0,274.0,14.0,283.0,15.333333333333334
2024-10-23,18,11,11,0,0.9166666666666667,471.0,2024-10-23,16.16153846153846,20.0,1.9,0.1,13.371794871794872,32.0,39,0,0,0,0.0,0.0,0.0,20.89999999999998,33.8,16.605555555555558,2,10,0,-1.0,-1.8369701987210297e-16,10.0,334.0,14.0,317.0,14.333333333333334
2024-10-23,19,7,7,0,1.0,260.0,2024-10-23,15.43076923076923,18.02,0.2,0.0,14.048717948717949,34.6,39,0,0,0,0.0,0.0,0.0,9.899999999999983,34.6,16.53846153846154,2,10,0,-0.9659258262890684,0.2588190451025203,11.0,471.0,12.0,336.0,13.333333333333334
2024-10-23,20,6,6,0,1.0,183.0,2024-10-23,14.035897435897436,15.840000000000002,0.0,0.0,12.135897435897435,33.1,39,0,0,0,0.0,0.0,0.0,3.8999999999999826,34.6,16.10940170940171,2,10,0,-0.8660254037844386,0.5000000000000001,7.0,260.0,17.0,197.0,9.333333333333334
2024-10-23,21,4,4,0,1.0,265.0,2024-10-23,12.964102564102564,14.2,0.0,0.0,10.37948717948718,30.2,39,0,0,0,0.0,0.0,0.0,2.4999999999999822,34.6,15.419658119658122,2,10,0,-0.7071067811865477,0.7071067811865474,6.0,183.0,8.0,395.0,8.0
2024-10-23,22,1,1,0,1.0,278.0,2024-10-23,12.233333333333334,13.600000000000001,0.2,0.0,11.54102564102564,32.0,39,0,0,0,0.0,0.0,0.0,2.699999999999982,34.6,14.610256410256412,2,10,0,-0.5000000000000004,0.8660254037844384,4.0,265.0,14.0,367.0,5.666666666666667
2024-10-23,23,28,26,2,0.9444444444444444,223.0,2024-10-23,11.828205128205129,13.200000000000003,0.4,0.0,10.702564102564102,29.2,39,0,0,0,0.0,0.0,0.0,2.6999999999999824,34.6,13.775641025641027,2,10,0,-0.25881904510252157,0.9659258262890681,1.0,278.0,10.0,419.0,3.6666666666666665
2024-10-24,0,23,19,4,0.6764705882352942,292.0,2024-10-24,11.243589743589743,12.740000000000004,2.2,0.3,8.107692307692307,31.0,39,0,0,0,0.0,0.0,0.0,2.9999999999999827,34.6,12.955982905982907,3,10,0,0.0,1.0,28.0,223.0,14.0,216.0,11.0
2024-10-24,1,3,3,0,1.0,125.0,2024-10-24,10.87948717948718,13.200000000000003,3.5,0.12000000000000029,9.194871794871796,31.3,39,0,0,0,0.0,0.0,0.0,6.299999999999983,33.1,12.1974358974359,3,10,0,0.25881904510252074,0.9659258262890683,23.0,292.0,6.0,610.0,17.333333333333332
2024-10-24,2,6,5,1,0.5,65.0,2024-10-24,10.26923076923077,13.0,3.0,0.2200000000000003,9.179487179487179,32.4,39,0,0,0,0.0,0.0,0.0,9.299999999999983,32.4,11.569658119658122,3,10,0,0.49999999999999994,0.8660254037844387,3.0,125.0,4.0,291.0,18.0
2024-10-24,4,3,3,0,1.0,360.0,2024-10-24,9.66923076923077,12.0,5.1000000000000005,0.3,8.38974358974359,32.8,39,0,0,0,0.0,0.0,0.0,17.999999999999986,33.8,10.65641025641026,3,10,0,0.8660254037844386,0.5000000000000001,6.0,65.0,11.0,360.0,10.666666666666666
2024-10-24,6,5,5,0,1.0,637.0,2024-10-24,9.435897435897436,11.5,6.300000000000001,0.24000000000000057,8.061538461538461,27.7,39,0,0,0,0.0,0.0,0.0,27.799999999999983,33.8,9.963247863247865,3,10,0,1.0,6.123233995736766e-17,3.0,360.0,5.0,292.0,4.0
2024-10-24,7,16,16,0,1.0,216.0,2024-10-24,9.328205128205129,11.0,3.4,0.2200000000000003,8.964102564102564,29.5,39,0,0,0,0.0,0.0,0.0,27.699999999999985,33.8,9.704700854700855,3,10,0,0.9659258262890683,-0.25881904510252063,5.0,637.0,5.0,348.0,4.666666666666667
2024-10-24,8,82,82,0,1.0,307.0,2024-10-24,9.74102564102564,11.0,1.5,0.12000000000000029,9.861538461538462,29.9,39,0,0,0,0.0,0.0,0.0,26.199999999999985,33.8,9.616666666666669,3,10,0,0.8660254037844387,-0.4999999999999998,16.0,216.0,1.0,273.0,8.0
2024-10-24,9,165,164,1,0.9931506849315068,315.0,2024-10-24,10.884615384615385,12.0,1.7,0.0,8.776923076923078,33.5,39,0,0,0,0.0,0.0,0.0,24.099999999999984,33.5,9.755982905982908,3,10,0,0.7071067811865476,-0.7071067811865475,82.0,307.0,6.0,249.0,34.333333333333336
2024-10-24,10,190,190,0,1.0,332.0,2024-10-24,11.671794871794871,13.200000000000003,3.2,0.1,10.823076923076924,35.0,39,0,1,0,0.0,0.02564102564102564,0.0,22.199999999999985,35.0,10.089743589743591,3,10,0,0.49999999999999994,-0.8660254037844387,165.0,315.0,5.0,311.0,87.66666666666667
2024-10-24,11,231,231,0,0.9846153846153847,355.0,2024-10-24,12.048717948717949,14.0,3.1,0.2,11.548717948717949,31.3,39,0,0,0,0.0,0.0,0.0,19.199999999999985,35.0,10.51837606837607,3,10,0,0.258819045102521,-0.9659258262890682,190.0,332.0,15.0,337.0,145.66666666666666
2024-10-24,12,215,215,0,1.0,350.0,2024-10-24,13.035897435897438,15.0,11.0,0.7000000000000014,14.402564102564103,57.6,39,0,1,0,0.0,0.02564102564102564,0.0,23.899999999999984,57.6,11.11837606837607,3,10,0,1.2246467991473532e-16,-1.0,231.0,355.0,20.0,313.0,195.33333333333334
2024-10-24,13,206,206,0,1.0,332.0,2024-10-24,12.930769230769231,16.0,3.7,0.2200000000000003,15.471794871794872,35.3,39,0,1,0,0.0,0.02564102564102564,0.0,24.199999999999985,57.6,11.71880341880342,3,10,0,-0.2588190451025208,-0.9659258262890683,215.0,350.0,19.0,221.0,212.0
2024-10-24,14,183,183,0,1.0,338.0,2024-10-24,12.897435897435898,15.0,5.7,0.5,16.47948717948718,37.0,39,0,2,0,0.0,0.05128205128205128,0.0,28.399999999999984,57.6,12.244871794871797,3,10,0,-0.4999999999999997,-0.8660254037844388,206.0,332.0,14.0,366.0,217.33333333333334
2024-10-24,15,178,178,0,1.0,343.0,2024-10-24,13.51025641025641,17.0,4.5,0.4,16.097435897435897,63.0,39,0,2,0,0.0,0.05128205128205128,0.0,31.19999999999998,63.0,12.682478632478634,3,10,0,-0.7071067811865471,-0.7071067811865479,183.0,338.0,16.0,307.0,201.33333333333334
2024-10-24,16,166,166,0,1.0,324.0,2024-10-24,13.497435897435897,16.0,2.8000000000000003,0.2,17.369230769230768,37.0,39,0,2,0,0.0,0.05128205128205128,0.0,30.799999999999983,63.0,12.986752136752138,3,10,0,-0.8660254037844384,-0.5000000000000004,178.0,343.0,13.0,233.0,189.0
2024-10-24,17,174,174,0,1.0,298.0,2024-10-24,12.943589743589744,16.0,3.4,0.2200000000000003,16.641025641025642,39.0,39,0,2,0,0.0,0.05128205128205128,0.0,31.099999999999984,63.0,13.135897435897435,3,10,0,-0.9659258262890683,-0.25881904510252063,166.0,324.0,14.0,389.0,175.66666666666666
2024-10-24,18,169,169,0,0.9898989898989898,286.0,2024-10-24,12.615384615384615,16.0,7.7,0.4,16.33846153846154,36.7,39,0,1,0,0.0,0.02564102564102564,0.0,27.799999999999983,63.0,13.065811965811966,3,10,0,-1.0,-1.8369701987210297e-16,174.0,298.0,19.0,274.0,172.66666666666666
2024-10-24,19,132,132,0,1.0,303.0,2024-10-24,11.743589743589743,14.0,5.6000000000000005,0.4,16.93846153846154,35.3,39,0,1,0,0.0,0.02564102564102564,0.0,29.69999999999998,63.0,12.86794871794872,3,10,0,-0.9659258262890684,0.2588190451025203,169.0,286.0,10.0,334.0,169.66666666666666
2024-10-24,20,144,144,0,1.0,258.0,2024-10-24,10.297435897435898,12.0,10.0,1.1,18.141025641025642,34.2,39,0,0,0,0.0,0.0,0.0,33.999999999999986,63.0,12.434615384615384,3,10,0,-0.8660254037844386,0.5000000000000001,132.0,303.0,11.0,471.0,158.33333333333334
2024-10-24,21,105,105,0,1.0,282.0,2024-10-24,9.75897435897436,11.7,13.7,1.3,14.54102564102564,29.2,39,0,0,0,0.0,0.0,0.0,43.19999999999998,39.0,11.809401709401712,3,10,0,-0.7071067811865477,0.7071067811865474,144.0,258.0,7.0,260.0,148.33333333333334
2024-10-24,22,42,42,0,1.0,286.0,2024-10-24,9.164102564102564,11.280000000000003,8.9,1.2,16.56153846153846,30.2,39,0,0,0,0.0,0.0,0.0,49.29999999999998,39.0,11.087179487179489,3,10,0,-0.5000000000000004,0.8660254037844384,105.0,282.0,6.0,183.0,127.0
2024-10-24,23,16,15,1,0.9444444444444444,281.0,2024-10-24,8.712820512820514,10.92,0.6000000000000001,0.1,16.5,32.8,39,0,0,0,0.0,0.0,0.0,46.49999999999998,36.7,10.382051282051284,3,10,0,-0.25881904510252157,0.9659258262890681,42.0,286.0,4.0,265.0,97.0
2024-10-25,0,7,6,1,0.8333333333333333,257.0,2024-10-25,8.233333333333334,10.7,0.5,0.0,12.961538461538462,36.0,39,0,2,0,0.0,0.05128205128205128,0.0,39.29999999999998,36.0,9.651709401709402,4,10,0,0.0,1.0,16.0,281.0,1.0,278.0,54.333333333333336
2024-10-25,1,4,4,0,1.0,378.0,2024-10-25,7.753846153846153,10.0,0.2,0.0,14.876923076923077,35.6,39,0,2,0,0.0,0.05128205128205128,0.0,33.899999999999984,36.0,8.986752136752138,4,10,0,0.25881904510252074,0.9659258262890683,7.0,257.0,28.0,223.0,21.666666666666668
2024-10-25,4,1,1,0,1.0,116.0,2024-10-25,6.248717948717949,9.0,0.1,0.0,13.61794871794872,37.4,39,0,2,0,0.0,0.05128205128205128,0.0,1.8999999999999824,38.2,7.38803418803419,4,10,0,0.8660254037844386,0.5000000000000001,4.0,378.0,23.0,292.0,9.0
2024-10-25,5,1,1,0,1.0,211.0,2024-10-25,5.694871794871795,7.0,0.0,0.0,12.505128205128205,35.3,39,0,2,0,0.0,0.05128205128205128,0.0,1.2999999999999823,38.2,6.885042735042737,4,10,0,0.9659258262890683,0.25881904510252074,1.0,116.0,3.0,125.0,4.0
2024-10-25,6,3,3,0,1.0,346.0,2024-10-25,5.741025641025641,6.880000000000001,0.0,0.0,10.792307692307693,33.1,39,0,0,0,0.0,0.0,0.0,0.7999999999999823,38.2,6.469658119658121,4,10,0,1.0,6.123233995736766e-17,1.0,211.0,6.0,65.0,2.0
2024-10-25,7,26,26,0,1.0,218.0,2024-10-25,5.448717948717949,7.0,0.0,0.0,13.105128205128205,35.6,39,0,1,0,0.0,0.02564102564102564,0.0,0.5999999999999823,38.2,6.085470085470086,4,10,0,0.9659258262890683,-0.25881904510252063,3.0,346.0,3.0,360.0,1.6666666666666667
2024-10-25,8,80,80,0,1.0,276.0,2024-10-25,6.697435897435897,8.0,0.0,0.0,14.028205128205128,42.1,39,0,1,0,0.0,0.02564102564102564,0.0,0.2999999999999823,42.1,6.02820512820513,4,10,0,0.8660254037844387,-0.4999999999999998,26.0,218.0,5.0,637.0,10.0
2024-10-25,9,149,149,0,1.0,298.0,2024-10-25,9.017948717948718,10.300000000000002,0.0,0.0,15.653846153846153,44.6,39,0,1,0,0.0,0.02564102564102564,0.0,0.09999999999998224,44.6,6.474786324786327,4,10,0,0.7071067811865476,-0.7071067811865475,80.0,276.0,16.0,216.0,36.333333333333336
2024-10-25,10,173,173,0,1.0,298.0,2024-10-25,9.887179487179488,12.0,0.0,0.0,20.182051282051283,48.2,39,0,1,0,0.0,0.02564102564102564,0.0,0.0,48.2,7.081196581196582,4,10,0,0.49999999999999994,-0.8660254037844387,149.0,298.0,82.0,307.0,85.0
2024-10-25,11,171,171,0,1.0,352.0,2024-10-25,10.866666666666667,13.0,0.2,0.0,21.666666666666668,50.4,39,0,1,0,0.0,0.02564102564102564,0.0,0.19999999999998225,50.4,7.943162393162393,4,10,0,0.258819045102521,-0.9659258262890682,173.0,298.0,165.0,315.0,134.0
2024-10-25,12,177,177,0,1.0,308.0,2024-10-25,12.47948717948718,14.64,0.0,0.0,19.894871794871793,53.6,39,0,1,0,0.0,0.02564102564102564,0.0,0.19999999999998225,53.6,9.066239316239319,4,10,0,1.2246467991473532e-16,-1.0,171.0,352.0,190.0,332.0,164.33333333333334
2024-10-25,13,202,202,0,1.0,328.0,2024-10-25,12.85897435897436,15.200000000000003,0.30000000000000004,0.0,21.83076923076923,46.4,39,0,2,0,0.0,0.05128205128205128,0.0,0.4999999999999823,53.6,10.301282051282053,4,10,0,-0.2588190451025208,-0.9659258262890683,177.0,308.0,231.0,355.0,173.66666666666666
2024-10-25,14,164,164,0,1.0,348.0,2024-10-25,13.64102564102564,16.0,1.0,0.1,24.548717948717947,42.5,39,0,8,0,0.0,0.20512820512820512,0.0,1.4999999999999822,53.6,11.45854700854701,4,10,0,-0.4999999999999997,-0.8660254037844388,202.0,328.0,215.0,350.0,183.33333333333334
2024-10-25,15,162,162,0,1.0,292.0,2024-10-25,14.41025641025641,17.0,1.7999999999999998,0.3,22.98205128205128,46.4,39,0,8,0,0.0,0.20512820512820512,0.0,3.299999999999982,53.6,12.35726495726496,4,10,0,-0.7071067811865471,-0.7071067811865479,164.0,348.0,206.0,332.0,181.0
2024-10-25,16,145,143,2,0.9855072463768115,289.0,2024-10-25,14.271794871794873,17.0,1.8,0.3,23.105128205128207,44.3,39,0,2,0,0.0,0.05128205128205128,0.0,5.099999999999982,53.6,13.088034188034188,4,10,0,-0.8660254037844384,-0.5000000000000004,162.0,292.0,183.0,338.0,176.0
2024-10-25,17,140,140,0,1.0,295.0,2024-10-25,14.06923076923077,17.0,0.5,0.0,22.505128205128205,44.6,39,0,1,0,0.0,0.02564102564102564,0.0,5.399999999999982,53.6,13.621794871794874,4,10,0,-0.9659258262890683,-0.25881904510252063,145.0,289.0,178.0,343.0,157.0
2024-10-25,18,113,113,0,1.0,322.0,2024-10-25,13.969230769230768,17.3,0.4,0.0,21.366666666666667,39.6,39,0,2,0,0.0,0.05128205128205128,0.0,5.799999999999982,46.4,13.870085470085472,4,10,0,-1.0,-1.8369701987210297e-16,140.0,295.0,166.0,324.0,149.0
2024-10-25,19,85,85,0,1.0,319.0,2024-10-25,13.351282051282052,17.0,0.4,0.0,20.753846153846155,37.4,39,0,1,0,0.0,0.02564102564102564,0.0,5.899999999999983,46.4,13.952136752136752,4,10,0,-0.9659258262890684,0.2588190451025203,113.0,322.0,174.0,298.0,132.66666666666666
2024-10-25,20,77,77,0,0.9888888888888889,290.0,2024-10-25,11.266666666666666,15.0,0.30000000000000004,0.0,19.130769230769232,33.8,39,0,0,0,0.0,0.0,0.0,5.199999999999982,46.4,13.556410256410258,4,10,0,-0.8660254037844386,0.5000000000000001,85.0,319.0,169.0,286.0,112.66666666666667
2024-10-25,21,68,68,0,1.0,262.0,2024-10-25,10.423076923076923,12.8,0.30000000000000004,0.0,15.289743589743589,33.1,39,0,0,0,0.0,0.0,0.0,3.6999999999999824,44.6,12.891880341880345,4,10,0,-0.7071067811865477,0.7071067811865474,77.0,290.0,132.0,303.0,91.66666666666667
2024-10-25,22,32,32,0,1.0,265.0,2024-10-25,9.287179487179486,11.360000000000001,0.30000000000000004,0.0,17.223076923076924,33.8,39,0,0,0,0.0,0.0,0.0,2.1999999999999824,44.6,12.061111111111112,4,10,0,-0.5000000000000004,0.8660254037844384,68.0,262.0,144.0,258.0,76.66666666666667
2024-10-25,23,17,17,0,1.0,331.0,2024-10-25,8.648717948717948,10.440000000000003,0.2,0.0,17.289743589743587,33.5,39,0,0,0,0.0,0.0,0.0,1.8999999999999824,39.6,11.157692307692308,4,10,0,-0.25881904510252157,0.9659258262890681,32.0,265.0,105.0,282.0,59.0
2024-10-26,0,10,10,0,0.9,220.0,2024-10-26,7.835897435897435,9.820000000000002,0.2,0.0,15.502564102564103,33.1,39,0,0,0,0.0,0.0,0.0,1.6999999999999824,37.4,10.135470085470088,5,10,1,0.0,1.0,17.0,331.0,42.0,286.0,39.0
2024-10-26,1,3,3,0,1.0,295.0,2024-10-26,7.892307692307693,9.200000000000003,0.2,0.0,19.32051282051282,34.6,39,0,0,0,0.0,0.0,0.0,1.4999999999999825,34.6,9.225641025641027,5,10,1,0.25881904510252074,0.9659258262890683,10.0,220.0,16.0,281.0,19.666666666666668
2024-10-26,2,3,3,0,0.75,243.0,2024-10-26,7.641025641025641,9.200000000000003,0.1,0.0,19.325641025641023,36.0,39,0,6,0,0.0,0.15384615384615385,0.0,1.2999999999999823,36.0,8.621367521367523,5,10,1,0.49999999999999994,0.8660254037844387,3.0,295.0,7.0,257.0,10.0
2024-10-26,3,1,0,1,0.0,,2024-10-26,7.02051282051282,8.400000000000002,0.1,0.0,13.069230769230769,37.4,39,0,6,0,0.0,0.15384615384615385,0.0,1.0999999999999823,37.4,8.054273504273505,5,10,1,0.7071067811865475,0.7071067811865476,3.0,243.0,4.0,378.0,5.333333333333333
2024-10-26,5,9,9,0,1.0,242.0,2024-10-26,6.997435897435897,8.200000000000003,0.3,0.0,19.048717948717947,40.3,39,0,7,0,0.0,0.1794871794871795,0.0,1.1999999999999824,40.3,7.438461538461539,5,10,1,0.9659258262890683,0.25881904510252074,2.0,151.0,1.0,211.0,2.0
2024-10-26,6,4,3,1,0.75,320.0,2024-10-26,6.105128205128205,7.840000000000001,0.2,0.0,14.276923076923076,41.4,39,0,7,0,0.0,0.1794871794871795,0.0,1.1999999999999822,41.4,7.150000000000001,5,10,1,1.0,6.123233995736766e-17,9.0,242.0,3.0,346.0,4.0
2024-10-26,7,7,7,0,1.0,296.0,2024-10-26,6.292307692307692,7.6,0.1,0.0,18.535897435897436,41.4,39,0,7,0,0.0,0.1794871794871795,0.0,1.0999999999999823,41.4,6.883333333333334,5,10,1,0.9659258262890683,-0.25881904510252063,4.0,320.0,26.0,218.0,5.0
2024-10-26,8,51,51,0,1.0,285.0,2024-10-26,7.153846153846154,9.0,0.0,0.0,19.305128205128206,41.8,39,0,7,0,0.0,0.1794871794871795,0.0,0.9999999999999822,41.8,6.802136752136753,5,10,1,0.8660254037844387,-0.4999999999999998,7.0,296.0,80.0,276.0,6.666666666666667
2024-10-26,9,64,64,0,1.0,277.0,2024-10-26,9.543589743589743,11.740000000000002,0.0,0.0,19.21282051282051,42.8,39,0,1,0,0.0,0.02564102564102564,0.0,0.8999999999999823,42.8,7.222649572649573,5,10,1,0.7071067811865476,-0.7071067811865475,51.0,285.0,149.0,298.0,20.666666666666668
2024-10-26,10,119,112,7,0.6284663271080928,249.0,2024-10-26,10.976923076923077,13.360000000000001,0.1,0.0,21.676923076923078,45.7,39,0,7,0,0.0,0.1794871794871795,0.0,0.6999999999999823,45.7,7.844871794871795,5,10,1,0.49999999999999994,-0.8660254037844387,64.0,277.0,173.0,298.0,40.666666666666664
2024-10-26,11,136,126,10,0.3819068255687973,264.0,2024-10-26,12.825641025641024,16.200000000000003,0.4,0.0,21.77179487179487,47.5,39,0,7,0,0.0,0.1794871794871795,0.0,0.7999999999999823,47.5,8.816239316239317,5,10,1,0.258819045102521,-0.9659258262890682,119.0,249.0,171.0,352.0,78.0
2024-10-26,12,108,108,0,0.9200968523002422,342.0,2024-10-26,14.864102564102565,18.180000000000007,0.4,0.0,19.55128205128205,46.8,39,0,1,0,0.0,0.02564102564102564,0.0,0.9999999999999823,47.5,10.276068376068377,5,10,1,1.2246467991473532e-16,-1.0,136.0,264.0,177.0,308.0,106.33333333333333
2024-10-26,13,96,96,0,1.0,310.0,2024-10-26,15.879487179487178,20.200000000000003,0.0,0.0,21.42820512820513,45.4,39,0,1,0,0.0,0.02564102564102564,0.0,0.8999999999999823,47.5,11.873931623931625,5,10,1,-0.2588190451025208,-0.9659258262890683,108.0,342.0,202.0,328.0,121.0
2024-10-26,14,73,73,0,1.0,271.0,2024-10-26,17.094871794871796,21.0,0.0,0.0,21.23589743589744,43.2,39,0,1,0,0.0,0.02564102564102564,0.0,0.8999999999999823,47.5,13.53076923076923,5,10,1,-0.4999999999999997,-0.8660254037844388,96.0,310.0,164.0,348.0,113.33333333333333
2024-10-26,15,83,82,1,0.9878048780487805,278.0,2024-10-26,18.335897435897436,22.0,0.0,0.0,19.535897435897436,41.4,39,0,1,0,0.0,0.02564102564102564,0.0,0.8999999999999823,47.5,14.996153846153847,5,10,1,-0.7071067811865471,-0.7071067811865479,73.0,271.0,162.0,292.0,92.33333333333333
2024-10-26,16,94,94,0,1.0,260.0,2024-10-26,18.423076923076923,23.0,0.0,0.0,23.369230769230768,40.3,39,0,1,0,0.0,0.02564102564102564,0.0,0.7999999999999823,47.5,16.237179487179485,5,10,1,-0.8660254037844384,-0.5000000000000004,83.0,278.0,145.0,289.0,84.0
2024-10-26,17,92,92,0,1.0,287.0,2024-10-26,18.433333333333334,23.0,0.0,0.0,21.935897435897434,38.5,39,0,1,0,0.0,0.02564102564102564,0.0,0.39999999999998226,46.8,17.171794871794873,5,10,1,-0.9659258262890683,-0.25881904510252063,94.0,260.0,140.0,295.0,83.33333333333333
2024-10-26,18,100,95,5,0.6692091529506223,314.0,2024-10-26,18.102564102564102,23.0,0.0,0.0,21.06923076923077,37.4,39,0,1,0,0.0,0.02564102564102564,0.0,0.0,45.4,17.711538461538463,5,10,1,-1.0,-1.8369701987210297e-16,92.0,287.0,113.0,322.0,89.66666666666667
2024-10-26,19,81,81,0,0.9634146341463414,292.0,2024-10-26,17.156410256410258,22.0,0.0,0.0,19.887179487179488,37.8,39,0,1,0,0.0,0.02564102564102564,0.0,0.0,43.2,17.924358974358977,5,10,1,-0.9659258262890684,0.2588190451025203,100.0,314.0,85.0,319.0,95.33333333333333
2024-10-26,20,106,106,0,0.9913793103448276,284.0,2024-10-26,14.48974358974359,17.0,0.0,0.0,19.57179487179487,36.4,39,0,1,0,0.0,0.02564102564102564,0.0,0.0,41.4,17.49017094017094,5,10,1,-0.8660254037844386,0.5000000000000001,81.0,292.0,77.0,290.0,91.0
2024-10-26,21,100,100,0,1.0,275.0,2024-10-26,12.643589743589745,15.4,0.0,0.0,16.57179487179487,34.9,39,0,0,0,0.0,0.0,0.0,0.0,40.3,16.541452991452992,5,10,1,-0.7071067811865477,0.7071067811865474,106.0,284.0,68.0,262.0,95.66666666666667
2024-10-26,22,36,36,0,1.0,255.0,2024-10-26,11.251282051282052,15.0,0.0,0.0,15.820512820512821,34.6,39,0,0,0,0.0,0.0,0.0,0.0,38.5,15.346153846153847,5,10,1,-0.5000000000000004,0.8660254037844384,100.0,275.0,32.0,265.0,95.66666666666667
2024-10-26,23,13,13,0,1.0,344.0,2024-10-26,10.328205128205129,13.600000000000001,0.0,0.0,15.453846153846152,36.4,39,0,1,0,0.0,0.02564102564102564,0.0,0.0,37.8,13.995299145299148,5,10,1,-0.25881904510252157,0.9659258262890681,36.0,255.0,17.0,331.0,80.66666666666667
2024-10-27,0,13,11,2,0.5454545454545454,252.0,2024-10-27,9.746153846153847,12.9,0.0,0.0,12.869230769230768,34.2,39,0,0,0,0.0,0.0,0.0,0.0,37.8,12.602564102564102,6,10,1,0.0,1.0,13.0,344.0,10.0,220.0,49.666666666666664
2024-10-27,1,4,4,0,1.0,245.0,2024-10-27,8.964102564102564,12.0,0.0,0.0,15.015384615384615,35.6,39,0,1,0,0.0,0.02564102564102564,0.0,0.0,36.4,11.237179487179489,6,10,1,0.25881904510252074,0.9659258262890683,13.0,252.0,3.0,295.0,20.666666666666668
